StudentNo,The Godfather (1972),Taxi Driver (1976),Seinfeld (1989),The GoodFellas (1990),The Shawshank Redemption (1994),Pulp Fiction (1994),Cowboy Bebop (1998),One Piece (1999),Fight Club (1999),Shrek (2001),Zoolander (2001),Spirited Away (2001),The Lord of the Rings: The Return of the King (2003),Arrested Development (2003),The Office (2005),Naruto Shippuden (2007),Transformers (2007),The Dark Knight (2008),Iron Man (2008),Breaking Bad (2008),Despicable Me (2010),How to Train Your Dragon (2010),Hot Tub Time Machine (2010),The Social Network (2010),Inception (2010),Downton Abbey (2010),Black Mirror (2011),The Hunger Games (2012),21 Jump Street (2012),Frozen (2013),The Wolf of Wallstreet (2013),Attack on Titan (2013),The Grandmaster (2013),Boyhood (2014),Interstellar (2014),Guardians of the Galaxy (2014),The Hunger Games: Mockingjay - Part 1 (2014),Mad Max: Fury Road (2015),Fifty Shades of Grey (2015),Minions (2015),Furious 7 (2015),Stranger Things (2016),Zootopia (2016),Deadpool (2016),Moonlight (2016),Get Out (2017),It (2017),Beauty and the Beast (2017),Star Wars: Episode VIII - The Last Jedi (2017),Ozark (2017),Jurassic World: Fallen Kingdom (2018),Black Panther (2018),Deadpool 2 (2018),Burning (2018),Roma (2018),Game Night (2018),Bohemian Rhapsody (2018),1917 (2019),Parasite (2019),Knives Out (2019),Avengers: Endgame (2019),Star Wars: Episode IX - The Rise of Skywalker (2019),The Irishman (2019),The Lion King (2019),Euphoria (2019),Ne Zha (2019),Nomadland (2020),Sonic the Hedgehog (2020),Squid Game (2021),Dune (2021),No Time to Die (2021),"Hi, Mom (2021)",Judas and the Black Messiah (2021),F9 (2021),The Battle of Lake Changjin (2021),Raya and the Last Dragon (2021),The falls (2021),White Lotus (2021),Top gun: Maverick (2022),Inventing Anna (2022),Severance (2022),Avatar: The way of water (2022),M3gan (2022),Spy x Family (2022),House of the dragon (2022),RRR (2022)
2160437,4.692926464776795,4.708412012900534,4.610249786714271,4.746722226792544,4.0,4.785581959203811,4.775898838597027,4.570765541175939,4.748059768851651,5.0,4.0,4.823355500781763,4.0,4.673311156530179,4.58648094257027,4.636034870772062,4.374035309717189,4.7575155721358335,5.0,5.0,5.0,5.0,4.301720253020511,4.645329445280307,4.743920628898868,4.380855828009703,4.6324749390181905,5.0,4.623417768193188,5.0,5.0,4.732113480092791,4.620098947801433,4.527802711153697,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,4.704102878819951,5.0,4.0,4.284148976314644,4.0,4.6309292678670655,5.0,5.0,4.0,4.579234896342685,4.592289713629238,4.405046927487368,5.0,4.776485057474299,5.0,5.0,5.0,3.0,4.609445811329727,4.39063147630731,4.432478368806301,4.6192838947678165,4.556009271040024,5.0,4.0,5.0,4.0,4.655657331317603,4.615632789109718,5.0,3.9404144043505704,4.376528308150123,4.212619544152972,4.509923252245625,5.0,4.286535569486101,5.0,5.0,4.114607938041837,4.740999912447834,4.0,4.616628031154305
2165780,4.0,1.0,2.0,3.0,3.726987575551718,2.0,3.7088952405656523,3.6463413961529083,4.0,3.0,2.0,4.0,5.0,3.67761190439668,3.0,3.666244783559093,2.0,4.0,5.0,4.0,4.0,5.0,3.0,3.6690790936149487,5.0,3.0,4.0,5.0,3.6623972937484144,5.0,2.0,2.0,3.6613852446221653,3.63324020673837,5.0,4.0,3.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,4.0,5.0,3.6646878686468503,4.0,5.0,3.0,3.6489240618246317,3.652905029418126,3.5958067608338506,3.0,3.709074003569522,4.0,4.0,5.0,5.0,3.0,4.0,5.0,3.661136700376575,3.6418415834077367,3.0,5.0,4.0,4.0,3.6722285041904703,3.660023323376631,3.5512179975837217,3.454120594195883,5.0,3.537127488628021,5.0,3.0,5.0,3.6492534635571627,4.0,2.0,3.698253077523603,4.0,5.0
2163720,3.93384884956207,3.9558185725299193,3.8165534397760137,4.010170202793251,4.135737151566956,4.0653014483170375,5.0,4.0,4.012067806175555,5.0,3.6087800559020917,5.0,3.0,3.9060201356758317,2.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,3.378835102104747,3.8663218027906296,4.006195507864822,3.491106663015706,3.8480848027690246,4.0,3.0,3.0,4.0,3.0,3.0,3.699583772632082,5.0,5.0,3.415422719913059,3.7115206901008326,3.1070147082906177,4.0,3.0,4.0,4.0,3.950587354641629,3.9497050994242042,3.9742985861533833,3.578593320348391,3.0,4.0,3.8458919215924428,3.2996230192766545,5.0,3.8717614381987713,3.7725518620535317,3.7910730481871884,3.5254271629789753,3.8153875522036076,4.0523954530454365,4.16816748426437,3.996400134314095,5.0,3.2059726923752354,3.815412820384936,3.5049756125171005,3.5643448145577326,3.829370348135477,3.7396011037350516,3.5686285931696515,3.0,3.9342412455775615,3.6818056511057464,3.880974225376503,3.8241904359235344,3.3179809167510825,2.8662417254600028,3.4849671055590936,3.252425763900053,3.6742177503326703,3.9722569215200054,3.3572922230319646,3.7740843816376963,3.0,3.113374319502384,4.0,3.9828267942171083,3.8256024099673867
2235352,4.0,3.0,3.888089217060041,4.163685857044259,4.3424194988830225,4.2421603950322115,4.22260600366747,3.8083535180688397,4.0,4.0,3.5923418572681296,4.318441445867214,4.176090724516638,4.015437285461972,5.0,3.9401604083127366,3.0,3.0,4.0,4.0,5.0,5.0,3.2650351940416993,5.0,5.0,3.4248440064123984,4.0,3.5726174566017654,3.914681043577414,4.0,5.0,3.0,3.907978915674124,3.7215930586562864,5.0,5.0,3.3171144891185405,3.7385842235476434,4.0,2.0,3.0,2.0,3.6523285460773742,4.0,4.077619035839712,4.112625727421756,4.0,3.2295512178074324,4.0,3.9298499968853187,1.0,5.0,4.0,3.8254567941987982,3.851820093468003,3.4736962562127602,4.0,4.223789832085712,3.0,4.144085360960817,5.0,4.0,3.886465644458251,3.0,1.0,3.9063329725273253,3.778554252621359,3.5351897385823787,3.9171466231550736,4.0,3.696287447295286,3.9797866082361235,3.8989598175443683,3.178414548436992,2.535403058476663,3.4161048798013325,3.0851024840379653,3.6854867298108847,5.0,3.2343707774099815,3.827638202675647,3.8173488248346845,2.887174834263455,4.152130039580812,4.1247648906368735,3.9009696399180434
2134532,4.116356923789114,4.14910559604412,4.0,4.230123628389081,4.417297169788253,4.3123037766463375,4.291826016309837,3.8580123035402423,4.0,4.0583407683874055,3.631800454894204,4.392186860096949,4.243114260435214,3.0,4.0,3.9960431866686563,3.441969305177319,5.0,5.0,5.0,3.0,3.0,3.2890381934118205,4.015699253853882,5.0,5.0,3.9885146809079197,3.0,3.9693606725037305,3.0,4.121238595070179,4.199229206447814,3.9623420664838265,3.767154968152223,4.349275565774222,4.0,3.3435767010638853,3.0,2.883855251311357,3.3770208872840453,3.3718446669279603,3.0,3.6946197477017955,4.0,4.139992685181665,4.176652411737176,2.0,4.0,3.0,3.9852459120185197,3.170962487907034,5.0,4.0,3.8759232056504347,3.903531394217614,3.5075523441719927,3.9397752614817567,4.293065745748414,4.465638714111893,5.0,3.0,3.0,3.939812926926606,3.477066701537228,3.565564064135522,3.9606184010084373,3.8268059006072654,3.571949582149565,3.9719426780870353,4.1169418400634035,3.740654412090245,4.037540557256241,3.9528970816460203,3.1983272739155257,2.524952432458396,3.4472414717134994,3.100608963198234,3.729343678865042,5.0,5.0,3.878207621419338,3.867432373573023,2.8933350623926426,4.218022138954054,4.18936479282683,3.9550018089228436
2120947,4.135623408471654,4.17242562214716,3.93913796619186,4.26347184578368,4.473813218140255,4.35582402887367,4.3328115871590445,3.8453015950471943,5.0,4.0,3.5910898601415053,4.445594822734124,4.278070422868545,4.089006604233631,3.8826500670217734,5.0,3.0,4.0,4.0,4.513719601779316,4.0,5.0,3.205901419866759,4.022506606416608,4.256813702107264,3.393971245798303,3.9919572011019624,3.567877344230166,5.0,2.0,4.141109319722662,5.0,3.96254501177771,3.743198186246371,4.397372085321735,4.0,3.267190555393398,3.7631941137305143,2.7505660372064034,4.0,5.0,3.909839686986035,3.0,3.0,4.162184740008353,4.0,4.0,3.1641423633119956,2.0,3.9882838329059385,3.07321062525877,4.0,3.0,3.86542945981825,3.896454914741471,3.4514626568164033,3.9371849491408892,4.334204766929602,4.528138347102717,4.240405146069812,4.0,2.916333847775018,3.937227276711874,3.417203584401391,3.0,3.960607995686297,3.8102325485881328,3.5238308094458826,4.0,4.136280724088636,3.713417463561848,4.047051366842502,3.951930952451695,4.0,2.3472392053483793,3.38368666889572,2.9941489329557327,3.7007067185967006,4.199962047294213,3.169814226597079,3.8679966343466163,3.8558876556815043,2.7612192334734242,4.249872466959653,4.217667992612274,3.954296197136034
1800191,4.0,3.8488070451864966,3.921074324827575,3.8206029686490512,3.755443932634333,3.791994335185363,3.0,3.950142726437795,3.8196182667960823,5.0,4.0,3.764185358165344,3.816080657135253,3.8746483845846527,3.938573008111717,3.902091280610166,4.094976021311389,3.0,3.0,4.0,5.0,3.0,4.14821454928286,3.895248591306669,3.8226655121170445,3.0,3.9047121113874965,5.0,4.0,5.0,4.0,3.8313579649849485,3.9138233474794712,3.9817720707590833,4.0,4.0,4.0,3.9755777812358684,4.289267230765065,5.0,4.0,4.0,4.007023102535981,3.85152162189727,3.8519794406150756,3.8392174208068055,2.0,5.0,4.166162826594573,3.905850038405365,5.0,4.0,3.892425862850435,3.9439075657044453,3.934296576139881,4.072145189731967,4.0,3.798691497288295,5.0,5.0,3.9157860883673767,4.237916083732465,3.9216662135427836,5.0,4.0,3.9144233915879956,3.9610063299011884,4.049727160360602,1.0,3.860003923327765,3.990997470214287,3.887645175437288,3.9171113448246335,4.17979292316094,4.414208830547862,2.0,4.213810716913885,3.994934973710052,4.0,4.159393551775737,3.9431123126561465,3.9468634024588884,4.285967109674013,3.824815750968787,3.8347919742877004,4.0
1900267,4.201370417759771,4.245255298107901,3.9670709215222124,4.353823567007905,4.604645597430309,4.463949130120162,4.436507893566591,3.8551755351116093,4.35761406074797,5.0,3.0,5.0,4.371231672245026,4.145782107387034,5.0,4.040143913165815,3.2976568344857133,4.384411097081841,4.0,4.652232052054162,3.0,4.0,3.0927213949944363,4.066484039257691,4.345884048989872,3.316985671074993,4.030055333942282,5.0,4.004387992058629,3.0,4.20791210465322,4.312423476043608,3.994982704326786,3.733422101530995,4.0,4.0,5.0,3.7572662890798423,2.5497557200894283,3.210622663272528,2.0,5.0,2.0,4.0,4.233043535758943,4.282169427060929,3.4917416975720577,2.0,4.0,4.025675017986874,2.9344939661768747,5.0,4.0,3.879177051567371,3.916173423281772,3.385541430133956,4.0,4.438169193837098,5.0,4.3263176303842314,4.0,4.0,3.9647925156645933,3.3446891241551087,4.0,3.992672905243677,3.813357373808905,3.4718369923292705,4.0,4.202154235207726,3.6979100135024177,4.095752492616538,3.982325946023137,2.971164166128302,2.0688077555635913,1.0,2.840216677929167,3.6827530578135717,4.0,3.049689142296176,3.882238284459595,5.0,2.5624591473241463,4.337606957926626,4.299204661916108,3.9851463872303285
2037953,4.0,4.0,4.102307617320341,4.5763460637463576,5.0,5.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,4.0,5.0,3.305505305135851,4.0,3.0,5.0,4.0,5.0,5.0,4.136518781257033,3.8159268389838004,5.0,5.0,2.0,4.0,3.0,3.175137341104059,4.0,3.0,3.0,4.0,4.428307313292196,5.0,4.0,2.969593045415253,2.0,4.0,2.836689446531852,5.0,4.0,3.9945770715824067,4.0399231158192075,2.0,4.0,4.0,4.0,4.0,5.0,2.0,4.099515000422485,4.0,3.4848167399262593,4.133687686029389,3.9139026194407767,3.495304859479453,4.0,4.0,4.0,4.260031197901433,4.1210055323805665,4.0,1.7756274184849672,2.0,2.72113481548834,3.0,4.0,2.977882901730558,5.0,5.0,2.380690477671905,4.556469545085359,5.0,5.0
1963097,2.0,2.0,2.47686954615986,3.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,5.0,2.0,3.0,2.0,4.0,5.0,5.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,2.6167998329043867,1.0,1.0,1.0,2.7943444284390946,3.0,4.0,2.3549716963140495,1.6534002376073198,1.0,5.0,2.0,2.0,2.0,1.0,2.659943818008211,3.0,2.0,3.0,2.0,1.0,2.55049458473707,4.0,1.0,2.0,1.0,2.0,2.0,2.8849422295016693,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0
2276624,3.980056395448024,5.0,3.7318482607886367,5.0,3.0,4.0,5.0,3.613310467989426,3.0,3.0,3.2921802112265994,4.0,5.0,3.921168215797416,3.0,4.0,3.0226959812225678,5.0,3.0,5.0,2.0,2.0,2.8055950314614235,3.8371628043964425,5.0,3.043172228726305,4.0,2.0,3.0,3.0005667486222505,5.0,3.0,3.76141696091899,3.4843294282402866,4.0,2.0,2.8830178767747725,5.0,2.230397476552452,2.930495231176791,2.923147070671674,5.0,2.0,4.0,4.013609713588539,4.0,3.2283022356356827,2.7528433496455555,2.732403900913311,3.7939312515781007,2.6379748035504837,3.8660905097262215,3.848673585256023,3.6387367780077837,3.6779293522977694,3.1157976391494278,3.7293811328754694,4.230912173815495,4.475896695946353,3.0,1.0,2.4398018913040365,5.0,3.072520232128188,3.0,3.758970046046944,3.5690098699151322,3.207215934390511,4.0,3.980886742374904,3.0,3.8681687106370553,3.7480088639327365,2.6768218436580824,1.7208991675072143,3.0301803468895017,2.538100965866329,3.4306525359377726,4.061331493202753,2.7600082703119373,3.64197973378933,3.6266831959276704,2.243855012861082,4.124380297335455,4.083698339360846,3.750996733997313
2030168,4.137982173112497,4.162081951393403,4.00931448925737,4.221703196525576,4.359444379210703,4.282179643835257,5.0,5.0,4.0,3.0,5.0,5.0,4.0,4.107455350563002,2.0,5.0,4.0,3.0,4.0,4.385576910426733,4.0,5.0,3.529157552239932,4.063908100465445,4.217343138519857,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.024642496800718,3.881004130137896,4.0,4.0,4.0,3.8940983810201377,3.2309830494145872,3.5939040982484767,3.5900949128884294,3.990128631604944,3.0,4.0,4.155375751839152,4.182353678606593,3.7482831541651658,3.5018118057839405,3.491216276627483,4.041497457968857,3.442265531065181,4.0,4.069875130976346,3.961046776975622,3.981363668543792,3.689962318416544,4.0,4.268022359057695,4.0,4.206598063076865,4.0,3.3395354184660646,4.008063282108873,3.6675279057317223,3.0,4.023374049778993,3.924901306646971,3.737352305560986,4.0,4.138412613541149,3.8615023463574323,4.079981135893085,4.017691923700069,3.4624033024647005,2.9668661322034913,3.0,3.390492306991854,3.8531787672883535,4.180114066160848,3.505526002131349,3.962727880658339,3.95479836577615,3.2379592511801087,5.0,4.1917087316388955,4.019240794454835
2028502,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.628568924402554,4.0,5.0,4.0,4.0522933547573405,4.0,5.0,3.0,3.738059458174816,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.7536512825491597,4.0,3.309991791899819,4.0,3.0,4.0,3.0,3.0,3.8992331408787404,3.7113266462552743,3.5564979651846462,2.0,4.0,3.0,3.5706123389470856,2.8558362343760426,3.0,5.0,5.0,3.4989606965357347,5.0,3.8522448279356962,4.0,4.0,3.1477642207412515,3.0,3.7294947128226523,2.0,4.0,5.0,3.6427764277376102,3.664676130428736,3.0,3.693425931073205,5.0,4.110557726616619,4.0,4.0,2.0,3.6934558085148894,3.3263906266465226,3.3965895795816428,3.7099593793895713,3.603815002404785,3.4016547777454447,3.7189421600095227,5.0,3.0,3.77097650653966,3.703834580654272,5.0,2.5711429808233452,3.302732295559541,3.027772246620015,3.0,5.0,3.151767775885098,3.644588499762552,3.6360412267792745,2.8633559252729306,3.9141402990785474,3.891408370883557,3.705504117990855
2134770,4.1806303127455156,4.206635737701232,4.0417884629276974,4.270971425688846,4.419604244957048,4.336229939429875,4.3199687348367455,3.975481182353881,4.273217607055194,4.0,3.7958483957709315,5.0,4.281287169306556,5.0,3.0,4.085090260389665,3.64510519373271,4.289097069683051,4.0,4.447803159134603,4.0,4.0,3.523663978667753,4.100698965870289,4.2662666039287185,3.6565591296991835,4.079111941938614,5.0,4.06390191680301,3.0,4.1845068038340605,4.2464384441655705,4.058328505132359,3.9033321926571056,4.365588903364567,4.0,5.0,3.9174618479053964,3.2019118626710696,2.0,3.589419851641881,4.0,3.0,5.0,4.19939925746422,4.228510415327749,3.760116543928803,3.4941559164345515,3.482722564843817,4.0765162420766785,3.4299011270111146,4.0,5.0,3.98970406800521,4.0116274812769435,5.0,4.040408409031916,4.32095319279062,4.0,5.0,2.0,3.3190478153022176,4.040438318821597,3.672975719293915,4.0,4.056959757941025,3.95070045954191,3.7483213581073835,3.0,4.1810947894778225,3.882288340357134,4.118042947700829,4.050828327949759,3.451631256508633,2.9169103746901612,3.64929177357763,3.374034028249418,3.873306589225615,4.226093709551088,3.4981638061859632,3.991518101941709,3.9829615749147624,3.209439695059177,4.261361742190704,4.238605202373198,4.052499672877073
1932937,4.0,4.233155421249463,4.076698549219167,4.294216548988986,4.435284249475354,4.356153532462288,4.0,4.0,4.296348404132326,3.0,3.843276348778606,4.0,5.0,4.177209560946032,4.038814332947528,4.117796370177967,4.0,4.0,4.0,4.462047894266766,3.0,3.0,3.5849455842945983,4.132610623184549,4.0,3.7110766329694127,4.0,4.0,4.0976864716938985,4.0,4.212152806684076,5.0,4.0923967357384505,3.9452894313597575,4.384018182755007,2.0,3.6260498012951587,3.9586999148879265,3.2795700195051483,3.6512557914658226,3.647354612392193,4.057049343599425,4.0,4.227278429848053,4.2262872636536075,4.0,3.809363178064989,3.0,3.5460880080793356,4.109658752569043,3.495955077760647,5.0,4.138721760438458,4.027265147773145,4.04807270233803,3.749633865239874,4.075388737358075,4.34165434224358,5.0,4.0,5.0,3.3907439820479643,4.075417124798164,3.726657650374313,3.7933557496223553,4.0,3.9902467464289573,3.798168344051684,5.0,4.208914457161872,3.92531666983947,4.14907183038063,4.085278302853983,3.51657918631607,3.0090745478952563,3.704179171010939,3.442931504676587,3.9167920722122265,4.251623020521967,3.5607433205434087,4.028986850942647,4.0208658343476325,3.2867146999994397,5.0,4.263497702915509,4.086864579604816
2221021,4.436919182547578,4.423242608567375,4.509937825150621,4.3894076761320004,4.311239841840913,4.355087418242075,4.363639386456549,4.544809642463283,4.388226381625868,5.0,4.639280742210944,5.0,5.0,4.454243090764174,4.0,4.487164875372916,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.478956064495783,5.0,4.712534686544576,4.490308946839245,5.0,5.0,3.0,4.0,5.0,4.501239212794431,4.5827536867104035,5.0,5.0,4.759649392928065,4.5753227266069985,4.951639296178745,5.0,4.747844061603502,5.0,5.0,5.0,3.0,4.411738445595165,4.658072564148124,5.0,5.0,4.491674057436461,5.0,5.0,2.0,4.0,4.525799857690543,4.6911695169667835,5.0,4.363121647867023,4.0,3.0,4.0,4.0,4.51064788260142,5.0,4.6669425323238025,4.501959053837382,4.557842130469073,3.0,5.0,4.0,5.0,4.469834650366977,4.505183648552629,4.820308784567159,5.101525096602173,5.0,4.861118124724186,5.0,5.0,4.79583674232085,4.536375628501543,5.0,5.0,4.3944615273000736,4.0,5.0
2003637,4.554115998230792,4.5492038283117955,4.580341863000712,4.53705144734556,4.508976164398705,4.524724753638266,4.52779633582487,4.592866658484725,4.536627165698205,2.0,4.626797531455303,4.512742610469002,4.535102904471245,4.5603381691446625,4.0,4.572162577821048,4.6552714450255035,4.533627690827741,4.574174935324598,4.5036496658620635,4.0,4.5671588905129,4.67821050041815,5.0,4.537940142068438,4.653107908770878,4.573291823588478,5.0,4.576164848277193,5.0,4.553383767054073,4.541685487130225,4.577217611121921,4.6064948955728715,4.519179133071078,4.568314432149537,4.6700299422987435,4.603825942168163,4.738986321934768,4.0,4.665789860425882,4.584252446398281,5.0,4.550373466690403,4.550570728510511,4.545071916081647,4.633546928093422,5.0,4.685943932260528,4.573782125854342,4.695921384213027,4.56615772245319,4.567998008254017,4.590180094770548,4.586038976854631,4.645434251357391,4.580602541656993,4.527610381365145,5.0,5.0,5.0,4.716860488423969,4.58059689199084,5.0,4.636732725276114,5.0,4.597547494170942,4.635774923101371,5.0,4.554028263127966,4.610469873040986,4.565938138126806,4.5786343210894085,4.6918167757078635,4.792820309978151,4.0,4.706474131667304,4.612166437807888,4.545528408118958,5.0,4.589837441537613,4.591453685638389,4.737564388169983,4.538866622382731,4.543165109738441,4.578318620411946
1929053,3.905881314557485,3.9315956708163053,4.0,3.995211274248548,4.1421805036660135,3.0,4.043660175402754,3.703028339300949,3.997432314972726,4.0,3.0,4.0,5.0,5.0,3.0,3.8114106051786463,4.0,4.0,4.0,4.170063798267364,2.0,3.0,5.0,3.826844608435707,3.0,3.3876758582427837,3.8054991997414818,4.0,3.790459414554024,4.0,3.9097144175755947,3.9709528809304304,3.784948383931751,3.6316868854336852,4.0,4.0,4.0,3.645658392897515,2.9381172828160054,2.0,3.321288044243768,3.0,3.0,5.0,3.924440185713051,3.9532255136084515,3.4900741942544897,3.0,4.0,3.802932552547505,2.0,4.0,5.0,3.7170920336758546,3.738770066633927,3.4278461218518337,3.767228860559079,4.044633614698243,4.180138430117509,5.0,4.0,3.0,3.767258435580013,3.4039087032784874,3.4733970993911165,3.783594956600101,3.6785249775668807,3.478411027401133,3.7924868131280594,4.0,3.610878568860473,3.843994465763417,3.7775321533411694,3.1850416637407704,2.6563057066270153,3.3804898428368606,3.1083129513450967,3.601997347007062,3.950835857087951,3.2310533925270404,3.71888576382978,3.7104250067114557,2.9455608590780393,3.985709148233437,3.9632073135938626,3.7791847915489862
2036171,3.7962846430811497,3.8087535228777023,3.7297138279894,3.8396007003997807,3.9108660137116686,3.8708903472686234,3.8630935508015725,3.6979213265202224,2.0,3.0,2.0,3.9013053991390514,3.0,2.0,3.710575282930075,3.750475838548633,3.0,4.0,4.0,4.0,4.0,5.0,3.48128751213841,3.7579597797935507,3.8373448688918876,3.5450070501416278,3.747609400708121,4.0,4.0,1.0,3.0,3.827837816379017,3.7376443193553754,3.6633278875933937,4.0,5.0,5.0,3.0,3.327016298901912,4.0,5.0,3.719787340281776,3.6357104948096426,4.0,3.805283831366063,3.819241823929419,3.594659957266573,3.467139214941132,3.0,3.746364834636945,3.4363308260362038,4.0,4.0,3.7047408056038567,3.7152524740453794,3.56448559291733,3.729052130433272,3.8635655710785928,3.929271795193666,5.0,5.0,3.0,3.729066471347635,3.552878349406093,3.58657324146027,3.736988043050347,3.6860396574246272,3.589004492899591,3.7412997002856816,3.7965073467882915,3.65323794423613,3.7662757379064002,3.734048192474083,4.0,3.1903659922245966,3.5415225544999416,3.4095441021034887,3.6489314437497056,5.0,3.4690608868858623,3.70561058454958,4.0,3.3306256856870053,3.8349931237643173,3.8240819942575652,3.73484955599853
2162198,3.0,2.0,1.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,2.0,5.0,3.0,3.0,2.0,5.0,2.0,5.0,5.0,4.0,3.0218227526059,3.0,1.0,3.0,5.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0
2220257,3.8333984505664214,3.8382068400700478,3.807726664988416,3.8501024752059863,5.0,3.8621687403421627,3.8591620520986494,3.795466483412146,3.8505177929684753,3.8248801121586196,3.762252474912633,3.0,3.852009850817727,3.827307736726023,3.80034624423856,3.8157331447424996,3.7343801355196833,3.8534538973218186,3.813763302726206,4.0,3.0,3.0,3.711925718227125,4.0,3.8492325561177054,3.736497962302756,3.814627756780629,3.759219645995194,3.811815431070264,3.732091343030667,4.0,3.8455663397246376,3.810784910160793,3.7821261728674815,4.0,4.0,3.7199334440272924,3.7847387387494633,3.6524339198826437,3.0,3.7240839448259595,3.8038987012835763,3.77147604360602,3.8370619128799306,3.8368688186505135,3.8422514565480967,3.755645674153353,3.7064696929187098,3.7043556721759696,3.814147813230699,3.6945890158850716,3.8216111343067327,3.819809728599217,3.798096287546998,3.8021499152204155,3.7440094967915654,3.8074714937432543,3.8593440778605905,3.8846824501532797,3.847088697889072,4.0,3.6740922963978515,3.807477024047758,3.7395333811519795,3.7525271839572585,3.810531829519383,3.790884540695799,5.0,5.0,3.0,3.7782351755587524,3.8218260794302847,3.809398131313627,3.6986069054894997,3.5997372934803105,3.735154231948282,3.6842592184777523,3.776574454461577,3.8418046089111275,3.7072107496422664,3.7984317014752205,3.796849604093081,3.6538258121628764,3.0,3.844117977404931,3.809707162118512
2263499,4.1401757950434455,4.152358607852044,4.075132279345845,4.1824980747132905,4.2521283852135845,4.0,4.205451940935062,4.044069176610414,3.0,4.0,5.0,4.24278711482091,3.0,4.0,5.0,4.0954179579553385,2.0,3.0,4.0,5.0,5.0,4.0,3.832405478532593,3.0,4.180293997567884,3.8946631325006877,4.092617283299056,3.9522321000130693,4.0,3.0,5.0,4.171005060388633,4.082880825596054,4.010269396860533,4.0,4.0,3.8526943141962686,3.0,3.681673629057618,5.0,4.0,5.0,4.0,5.0,4.1489685196581085,4.162606281298107,3.9431768789459096,3.818581778318361,3.8132255735094795,4.091401270656343,3.7884802101673074,5.0,4.0,4.050732199952016,4.061002704682082,3.9136947892567546,5.0,4.0,4.270111892477254,4.0,4.0,3.7365485402152747,4.074499774668945,3.902353844662814,3.9352756924310026,4.08223960589506,4.032460102434772,3.9376511649400943,3.0,4.140393389375908,5.0,4.110855368485479,4.079367202773026,4.0,3.5481584188983626,3.891258579820119,3.762308040032338,3.996203243098618,5.0,3.8204593623486964,4.051582024014282,4.047573530892615,3.0,4.177996207298814,4.16733540612982,4.080150181033245
2263093,4.075913516676098,4.120718215605225,3.8367031484377976,4.2315620543654795,4.487641265900735,4.343995827922652,4.315979428372913,3.7224624564291884,4.235431996119202,4.0,3.4129734581007827,4.453286900112239,4.249335030112216,4.019160086098829,5.0,5.0,3.0,4.262790693137575,4.0,4.536225123384514,5.0,5.0,2.944027425406664,3.9381999458406822,4.22345612558959,3.1729922372197175,3.9010077019269,3.384713479068942,3.874802377535329,5.0,4.082592316058129,4.189294225523767,3.865199956796702,3.598157094493769,4.394578333003994,5.0,3.0186436234731713,3.622501051589262,2.3896812952592272,5.0,3.057318098273753,3.801034082698088,3.0,4.110049754156689,4.108250497085801,4.158406057541928,3.351411116139713,2.0,1.0,3.896535575398592,2.782483580367952,2.0,3.9492934506200856,3.7469670400149724,3.784738848505375,3.242984911692749,4.0,4.317675549174894,4.5537791637160785,4.203479598644717,3.0,2.5914946130708794,3.83437698763528,3.2012763493035425,3.3223529430769663,3.8628417447727768,3.6797677945758562,3.3310892121353857,3.8783349171721264,4.076713762785747,3.56190067998738,3.968081860305562,3.852277915293679,2.8199223805984874,1.898652754672702,3.0,2.6862302584428512,3.5464260374468584,4.154242319594635,2.9000932250375877,3.7500924357549175,3.735350411043761,2.402650983865063,4.215005548302931,4.175798347615832,3.855157472401573
